algorithm,inputChannels,outputQuantity,datapoint_ID,fold_ID,trueValue_normalised,trueValue_denormalised,trueValue_denormalised_log10,predictedValue_normalised,predictedValue_denormalised,predictedValue_denormalised_log10
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,0,0,1.2610823956261006,4.43695897980577,0.6470854136328608,-3.140024716111554e-16,2.9829032851294306,0.47463917243161424
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,1,1,-0.19609336515815826,2.771875382935594,0.44277370150976547,-3.566170927583836e-16,2.9997223113604425,0.4770810533111056
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,2,2,-0.47647746422303117,2.44986218887123,0.38914165485591434,-2.62416351275037e-16,3.002974969886345,0.47755171232367477
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,3,3,-0.8192066567108105,2.058066625501051,0.31345943000809523,-7.132341855167672e-16,3.0069325008294783,0.47812367923243904
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,4,4,0.6520676926912738,3.7460791455940603,0.5735769487283966,-5.427757009278544e-16,2.9898818693133875,0.4756540296224796
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,5,5,0.15559013913381692,3.1764337167643846,0.5019397972617687,-3.364312195833808e-17,2.99563586354399,0.4764890212888876
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,6,6,-0.37261253915166476,2.5690382378847922,0.40977056840755977,-4.0371746350005693e-17,3.0017711714114608,0.47737758238390127
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,7,7,-1.3135886801715724,1.498989880332884,0.17579870094005923,-2.803593496528173e-16,3.0125797406796617,0.47893855117755685
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,8,8,0.5102235174476913,3.5837100574455127,0.5543328655143103,-3.566170927583836e-16,2.9915219611128676,0.47589219539639266
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,9,9,0.3849795345728322,3.4400475064665264,0.5365644401453108,-2.5344485208614685e-16,2.992973097991443,0.47610281324968834
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,10,10,0.7976863476327464,3.9123020254198337,0.5924323744668128,-4.2838908626950484e-16,2.9882028503252482,0.47541007566902094
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,11,11,-0.3424128827145046,2.603717380865479,0.41559384218811585,-2.0185873175002846e-16,3.0014208770379183,0.4773268990432998
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,12,12,-0.12753157143015448,2.8507265331746456,0.4549555579514971,-3.2970259519171316e-16,2.9989258350954016,0.4769657255771024
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,13,13,1.354834940578526,4.542113368325248,0.6572579697392057,1.8391573337224816e-16,2.9818411195888297,0.47448449937046455
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,14,14,0.744769840790722,3.8519592325799206,0.5856816820975455,-8.074349270001139e-17,2.9888123734852474,0.4754986525041085
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,15,15,0.05044161660357253,3.055477831734718,0.48507913715085094,-2.04101606547251e-16,2.996857640160451,0.47666611312876084
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,16,16,0.6232718716352563,3.7131496981224923,0.5697424584526629,-2.6914497566670462e-17,2.9902144899949183,0.4757023416622948
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,17,17,0.5335999181874669,3.610495834285483,0.557566848251118,-1.0765799026668185e-16,2.991251397710444,0.47585291455264
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,18,18,-1.132003725486451,1.703301953079327,0.23129164439937921,2.0185873175002847e-17,3.0105159823690917,0.4786409371522947
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,19,19,-0.3995587774304526,2.5381049287801076,0.4045095724664154,-1.6597273499446786e-16,3.002083629079185,0.47742278622228607
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,20,20,-1.4627554260927929,1.3322166886778146,0.12457486976168117,-2.377447285055891e-16,3.0142643183731472,0.4791813325764125
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,21,21,1.71744148624596,4.944903915892925,0.6941578572672905,-4.889467057945134e-16,2.9777725281992575,0.47389151896316023
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,22,22,1.5472446469089909,4.756666308244444,0.6773026856702195,-2.646592260722595e-16,2.9796739181755045,0.4741687394837648
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,23,23,-0.7942981246418594,2.086447161922073,0.3194073909282744,-2.33258978911144e-16,3.0066458287444173,0.47808227290232114
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,24,24,-0.5109036280764692,2.4103981869023356,0.3820887919898083,-1.2335811384723962e-16,3.0033735961688595,0.4776093583937248
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,25,25,-1.0107810664879109,1.8404027992205703,0.264912885147596,-2.3550185370836653e-16,3.009131125337362,0.4784411128878638
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,26,26,-1.3596492369433957,1.447384912220885,0.1605840411563011,-1.7718710898058055e-16,3.0131010029838237,0.4790136900216201
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,27,27,1.390552910863318,4.582073258383804,0.6610620284276918,-2.377447285055891e-16,2.981437484335713,0.47442570736189316
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,28,28,-1.291727490590147,1.5235149824824834,0.1828467294989439,-2.556877268833694e-16,3.0123320123751203,0.4789028371156273
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,29,29,-1.6324156714919709,1.1438312581650107,0.05836196059943425,-3.566170927583836e-16,3.0161672015096403,0.47945541302010525
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,30,30,-1.6648885224192258,1.1079433026065082,0.04451753657007018,-2.6690210086948207e-16,3.0165297061112413,0.479507606508603
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,31,31,-0.5476385080139637,2.3683105500088883,0.37443864961855683,-5.360470765361866e-16,3.003798723814248,0.4776708284435154
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,32,32,-0.8661454256763601,2.004632347435326,0.3020347340030784,-4.889467057945134e-16,3.0074722410119605,0.4782016274895332
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,33,33,-0.07289189955175418,2.9135815579586546,0.4644271795140864,-6.840768131528742e-16,2.998290935855159,0.4768737718431745
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,34,34,-1.5190113325697645,1.2695921771065142,0.10366423774652361,-2.2653035451947636e-16,3.0148968891970997,0.4792724636673903
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,35,35,-0.9675854236419271,1.8893800808635461,0.27631933241499684,-8.298636749723393e-17,3.0086364053207664,0.4783697062831108
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,36,36,-0.6105713574515182,2.2962673145492922,0.3610224440378121,-2.5344485208614685e-16,3.0045264332633344,0.47777602920793816
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,37,37,1.5998466451080724,4.815006300903175,0.682596859777415,-3.8577446512227663e-16,2.979084625320366,0.47408284016961133
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,38,38,-1.2573027765331612,1.5621758678113256,0.19372992462485905,-5.338042017389641e-16,3.0119414983819,0.47884653221104545
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,39,39,-1.706028941616108,1.062557615793445,0.026352488409645953,-1.45786861819465e-16,3.0169881473921816,0.47957360399922344
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,40,40,1.195866139786202,4.363592964544556,0.6398442328657368,-4.440892098500626e-16,2.983644355990655,0.4747470549146656
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,41,41,0.34324383731240043,3.392124660703163,0.5304718042157694,-5.719330732917473e-16,2.9934571671405683,0.4761730482817432
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,42,42,-1.371555315095666,1.4340610244400533,0.15656763251286818,-3.8128871552783153e-16,3.0132355877088823,0.47903308800995725
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,43,43,-0.7065361508962658,2.186572305062957,0.33976384306695323,-1.637298601972453e-16,3.0056344636621866,0.477936161857199
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,44,44,1.4166065554572205,4.611184334161827,0.6638124836831167,-3.20731096002823e-16,2.981143433065228,0.4743828719367506
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,45,45,-0.2135232479393512,2.7518343519879602,0.439622287781949,-4.261462114722823e-17,2.9999247460164793,0.4771103604530943
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,46,46,-0.5768484787362681,2.33486228861339,0.36826127074410187,-4.1493183748616963e-16,3.004136585040465,0.47771967426451933
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,47,47,0.7175017715739415,3.820836345034932,0.5821584362829175,-2.33258978911144e-16,2.9891267460867117,0.4755443305491579
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,48,48,-1.178410603937172,1.6509606876112244,0.21773673204123972,-4.597893334306203e-16,3.0110446820202847,0.47871720021912567
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,49,49,0.23535556031627658,3.2681531382531372,0.5143023983928429,-3.4540271877227093e-16,2.9947094047410734,0.47635468647811946
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,50,50,0.07475249692895695,3.0834466292776526,0.4890364357164969,4.485749594445077e-18,2.996575127053957,0.47662517035420343
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,51,51,-1.0903975418855043,1.7502980115178683,0.243111999394286,-1.0541511546945931e-16,3.0100412747080965,0.4785724508280854
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,52,52,-0.9398694984667482,1.920837945552425,0.28349072648527646,-1.9961585695280593e-16,3.0083186491117875,0.47832383598259176
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,53,53,0.8284419551780877,3.9473393097885134,0.5963044595688476,1.3457248783335231e-17,2.987848938361928,0.4753586363514367
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,54,54,1.012063700237883,4.155938238851913,0.6186690849089336,-2.736307252611497e-16,2.985741878472399,0.4750522596513673
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,55,55,0.44017733273868864,3.503392329236682,0.5444887747375661,-4.440892098500626e-16,2.9923332512967953,0.4760099585573496
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,56,56,1.629622943021878,4.847967380142712,0.6855596889899788,2.3101610411392147e-16,2.9787516851260274,0.4740343010417062
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,57,57,1.0654805239997132,4.216414349782189,0.6249432827030196,-4.261462114722823e-16,2.9851310086650225,0.474963395797641
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,58,58,0.12820903584945326,3.1449404047967366,0.49761242017456325,-1.7270135938613546e-16,2.99595397780629,0.47653513768621103
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,59,59,-0.1665013528690068,2.805905143616287,0.4480729851882994,-1.5475836100835516e-16,2.999378576404072,0.4770312851215902
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,60,60,-0.651699032965191,2.249230004226333,0.3520338682674812,-3.9250308951394424e-16,3.005001557610031,0.47784470145066055
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,61,61,-1.077694199781306,1.7646597180454837,0.24666097214719057,-4.485749594445077e-17,3.009896206965393,0.4785515196737795
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,62,62,-0.05680481241155306,2.932089103869234,0.46717716403550513,2.7587360005837223e-16,2.9981039909469716,0.47684669252532996
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,63,63,-1.2172365071427085,1.6072347200438377,0.20607930562208737,-1.3457248783335231e-17,3.0114863584603593,0.47878090022823
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,64,64,-1.5826943960526154,1.1988890955128348,0.07877901009258362,-3.3643121958338077e-16,3.01561106173845,0.4793753277039885
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,65,65,0.02894626630341324,3.0307473276790695,0.4815497309011647,-6.324906928167559e-16,2.9971074432317204,0.47670231223702
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,66,66,-0.02825630728473801,2.9649341671259544,0.4720150548094427,-4.6876083261951055e-16,2.997772222631247,0.476798631109849
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,67,67,-1.7462497778064032,1.018276067998022,0.00786553689482105,-2.2653035451947636e-16,3.017435435753751,0.47963798624383336
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,68,68,0.47657004536057757,3.5451316511196844,0.549632367669488,-2.2428747972225384e-17,2.9919116419848457,0.47594876366935057
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,69,69,1.2946135699539045,4.474611644729793,0.6507553485078521,-1.2335811384723962e-16,2.9825229551807033,0.47458379493079383
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,70,70,-0.7612338670255151,2.1241460317095417,0.32718437050055565,-1.5475836100835516e-16,3.006265032079898,0.47802726530477746
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,71,71,1.4790326964106153,4.6808067894978755,0.6703207150461168,-2.377447285055891e-16,2.9804401759406214,0.4742804089973628
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,72,72,1.1603798322586798,4.323600379763393,0.6358455463164462,-2.7587360005837223e-16,2.984048321493495,0.47480585150440713
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,73,73,1.4630617714585707,4.663012436610778,0.6686665737526332,-3.0278809762504267e-16,2.980619916878875,0.474306599136856
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,74,74,-0.2622671632211207,2.6958006252997335,0.4306877697127,-4.777323318084007e-16,3.0004907432557544,0.47719229127237106
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,75,75,-0.875935784198868,1.9934952096372909,0.29961519639139517,-1.2111523905001707e-16,3.007584737353355,0.47821787223683426
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,76,76,-0.6800067314770669,2.216876506016374,0.34574150085041494,-7.177199351112124e-17,3.005328360622253,0.4778919297216367
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,77,77,1.6663537638221593,4.888562392230529,0.6891811624130247,1.9064435776391576e-16,2.9783416344988773,0.473974512579314
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,78,78,1.5660100087270592,4.777494853194257,0.6792002278608993,-3.745600911361639e-16,2.9794635288325773,0.4741380736595461
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,79,79,1.7511518947805613,4.982002504504223,0.6974039415248736,8.7472117091679e-17,2.9773977949809614,0.4738368624007868
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,80,80,0.18857411510686717,3.2143659571328826,0.507095319880895,-2.62416351275037e-16,2.995252709600874,0.4764334697153906
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,81,81,1.312337757398371,4.494495005853279,0.6526809021889679,-2.3550185370836653e-16,2.9823221131491526,0.4745545487106253
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,82,82,-1.4148004423302318,1.3857204002406855,0.14167561059162853,-3.20731096002823e-16,3.013723876842209,0.47910345890854666
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,83,83,0.5806089248713795,3.664330266250712,0.5639946097409672,-3.588599675556062e-17,2.990707615569381,0.47577395661148814
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,84,84,0.9087434890413612,4.038692364980632,0.6062407733780428,-4.66517957822288e-16,2.9869261802286746,0.4752244894553158
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,85,85,-1.508681273427408,1.2810800844566113,0.10757627974504329,1.0541511546945931e-16,3.014780849728917,0.47925574791477366
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,86,86,0.3504637853626836,3.40041647826493,0.5315321120820284,-3.341883447861582e-16,2.993373411407621,0.47616089672603373
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,87,87,0.977007826430596,4.11619645444808,0.6144960942358507,-6.795910635584291e-16,2.986143310638094,0.4751106464987904
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,88,88,1.0321028961938847,4.178637359345023,0.621034682780588,-5.562329497111896e-16,2.985512594427014,0.4750189075990641
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,89,89,1.101272724238996,4.256879878968917,0.6290913953880849,-6.795910635584291e-16,2.9847222659459645,0.47490392542223414
aeon.DummyRegressor,"['Magnetic_Field_Bz/power/powerByFrequency'
 'Electric_Field_Ex/power/powerByFrequency'
 'Electric_Field_Ey/power/powerByFrequency']",B0strength,90,90,0.6916359564852932,3.7912971332110463,0.5787878224789527,-6.908054375445419e-16,2.9894251219637207,0.4755876798417243
